,Date,time,home_team,away_team
2362,2025-09-24,06:40PM,CLE:Cleveland Guardians,DET:Detroit Tigers
2363,2025-09-24,06:45PM,PHI:Philadelphia Phillies,MIA:Miami Marlins
2364,2025-09-24,07:05PM,NYY:New York Yankees,CHW:Chicago White Sox
2365,2025-09-24,07:07PM,TOR:Toronto Blue Jays,BOS:Boston Red Sox
2366,2025-09-24,07:40PM,CHC:Chicago Cubs,NYM:New York Mets
2367,2025-09-24,08:05PM,TEX:Texas Rangers,MIN:Minnesota Twins
2368,2025-09-24,09:38PM,LAA:Los Angeles Angels,KCR:Kansas City Royals
2369,2025-09-24,09:40PM,ARI:Arizona D'Backs,LAD:Los Angeles Dodgers
2370,2025-09-24,09:40PM,SEA:Seattle Mariners,COL:Colorado Rockies
2371,2025-09-24,09:45PM,SFG:San Francisco Giants,STL:St. Louis Cardinals
2372,2025-09-24,10:05PM,ATH:Athletics,HOU:Houston Astros
2358,2025-09-24,12:15PM,ATL:Atlanta Braves,WSN:Washington Nationals
2374,2025-09-25,01:05PM,BAL:Baltimore Orioles,TBR:Tampa Bay Rays
2375,2025-09-25,02:35PM,TEX:Texas Rangers,MIN:Minnesota Twins
2376,2025-09-25,03:35PM,ATH:Athletics,HOU:Houston Astros
2377,2025-09-25,03:40PM,ARI:Arizona D'Backs,LAD:Los Angeles Dodgers
2378,2025-09-25,06:05PM,PHI:Philadelphia Phillies,MIA:Miami Marlins
2379,2025-09-25,06:40PM,CLE:Cleveland Guardians,DET:Detroit Tigers
2380,2025-09-25,07:05PM,NYY:New York Yankees,CHW:Chicago White Sox
2381,2025-09-25,07:07PM,TOR:Toronto Blue Jays,BOS:Boston Red Sox
2382,2025-09-25,07:40PM,CHC:Chicago Cubs,NYM:New York Mets
2383,2025-09-25,09:38PM,LAA:Los Angeles Angels,KCR:Kansas City Royals
2384,2025-09-25,09:40PM,SEA:Seattle Mariners,COL:Colorado Rockies
2373,2025-09-25,12:40PM,CIN:Cincinnati Reds,PIT:Pittsburgh Pirates
2385,2025-09-26,02:20PM,CHC:Chicago Cubs,STL:St. Louis Cardinals
2386,2025-09-26,06:45PM,PHI:Philadelphia Phillies,MIN:Minnesota Twins
2387,2025-09-26,06:45PM,WSN:Washington Nationals,CHW:Chicago White Sox
2388,2025-09-26,07:05PM,NYY:New York Yankees,BAL:Baltimore Orioles
2389,2025-09-26,07:07PM,TOR:Toronto Blue Jays,TBR:Tampa Bay Rays
2390,2025-09-26,07:10PM,BOS:Boston Red Sox,DET:Detroit Tigers
2391,2025-09-26,07:10PM,CLE:Cleveland Guardians,TEX:Texas Rangers
2392,2025-09-26,07:10PM,MIA:Miami Marlins,NYM:New York Mets
2393,2025-09-26,07:15PM,ATL:Atlanta Braves,PIT:Pittsburgh Pirates
2394,2025-09-26,08:10PM,MIL:Milwaukee Brewers,CIN:Cincinnati Reds
2395,2025-09-26,09:38PM,LAA:Los Angeles Angels,HOU:Houston Astros
2396,2025-09-26,09:40PM,SDP:San Diego Padres,ARI:Arizona D'Backs
2397,2025-09-26,09:40PM,SEA:Seattle Mariners,LAD:Los Angeles Dodgers
2398,2025-09-26,10:05PM,ATH:Athletics,KCR:Kansas City Royals
2399,2025-09-26,10:15PM,SFG:San Francisco Giants,COL:Colorado Rockies
2400,2025-09-27,01:05PM,NYY:New York Yankees,BAL:Baltimore Orioles
2401,2025-09-27,02:20PM,CHC:Chicago Cubs,STL:St. Louis Cardinals
2402,2025-09-27,03:07PM,TOR:Toronto Blue Jays,TBR:Tampa Bay Rays
2403,2025-09-27,04:05PM,SFG:San Francisco Giants,COL:Colorado Rockies
2404,2025-09-27,04:05PM,WSN:Washington Nationals,CHW:Chicago White Sox
2405,2025-09-27,04:10PM,BOS:Boston Red Sox,DET:Detroit Tigers
2406,2025-09-27,04:10PM,MIA:Miami Marlins,NYM:New York Mets
2407,2025-09-27,06:05PM,PHI:Philadelphia Phillies,MIN:Minnesota Twins
2408,2025-09-27,06:10PM,CLE:Cleveland Guardians,TEX:Texas Rangers
2409,2025-09-27,07:10PM,MIL:Milwaukee Brewers,CIN:Cincinnati Reds
2410,2025-09-27,07:15PM,ATL:Atlanta Braves,PIT:Pittsburgh Pirates
2411,2025-09-27,08:40PM,SDP:San Diego Padres,ARI:Arizona D'Backs
2412,2025-09-27,09:38PM,LAA:Los Angeles Angels,HOU:Houston Astros
2413,2025-09-27,09:40PM,SEA:Seattle Mariners,LAD:Los Angeles Dodgers
2414,2025-09-27,10:05PM,ATH:Athletics,KCR:Kansas City Royals
2415,2025-09-28,03:05PM,ATH:Athletics,KCR:Kansas City Royals
2416,2025-09-28,03:05PM,BOS:Boston Red Sox,DET:Detroit Tigers
2417,2025-09-28,03:05PM,NYY:New York Yankees,BAL:Baltimore Orioles
2418,2025-09-28,03:05PM,PHI:Philadelphia Phillies,MIN:Minnesota Twins
2419,2025-09-28,03:05PM,SFG:San Francisco Giants,COL:Colorado Rockies
2420,2025-09-28,03:05PM,WSN:Washington Nationals,CHW:Chicago White Sox
2421,2025-09-28,03:07PM,LAA:Los Angeles Angels,HOU:Houston Astros
2422,2025-09-28,03:07PM,TOR:Toronto Blue Jays,TBR:Tampa Bay Rays
2423,2025-09-28,03:10PM,CLE:Cleveland Guardians,TEX:Texas Rangers
2424,2025-09-28,03:10PM,MIA:Miami Marlins,NYM:New York Mets
2425,2025-09-28,03:10PM,MIL:Milwaukee Brewers,CIN:Cincinnati Reds
2426,2025-09-28,03:10PM,SDP:San Diego Padres,ARI:Arizona D'Backs
2427,2025-09-28,03:10PM,SEA:Seattle Mariners,LAD:Los Angeles Dodgers
2428,2025-09-28,03:15PM,ATL:Atlanta Braves,PIT:Pittsburgh Pirates
2429,2025-09-28,03:20PM,CHC:Chicago Cubs,STL:St. Louis Cardinals
